f_13157_,SIGNS,2,
f_13158_,MUSIC_DISCS,2,
f_13159_,CREEPER_DROP_MUSIC_DISCS,2,
f_13160_,COALS,2,
f_13161_,ARROWS,2,
f_13162_,LECTERN_BOOKS,2,
f_13164_,BEACON_PAYMENT_ITEMS,2,
f_13165_,STONE_TOOL_MATERIALS,2,
f_13166_,STONE_CRAFTING_MATERIALS,2,
f_144320_,FREEZE_IMMUNE_WEARABLES,2,
f_144321_,AXOLOTL_TEMPT_ITEMS,2,
f_144322_,OCCLUDES_VIBRATION_SIGNALS,2,
f_144323_,CLUSTER_MAX_HARVESTABLES,2,
f_13167_,WOOL,2,
f_13168_,PLANKS,2,
f_13169_,STONE_BRICKS,2,
f_13170_,WOODEN_BUTTONS,2,
f_13171_,BUTTONS,2,
f_13172_,CARPETS,2,
f_13173_,WOODEN_DOORS,2,
f_13174_,WOODEN_STAIRS,2,
f_13175_,WOODEN_SLABS,2,
f_13176_,WOODEN_FENCES,2,
f_13177_,WOODEN_PRESSURE_PLATES,2,
f_13178_,WOODEN_TRAPDOORS,2,
f_13179_,DOORS,2,
f_13180_,SAPLINGS,2,
f_13181_,LOGS_THAT_BURN,2,
f_13182_,LOGS,2,
f_13183_,DARK_OAK_LOGS,2,
f_13184_,OAK_LOGS,2,
f_13185_,BIRCH_LOGS,2,
f_13186_,ACACIA_LOGS,2,
f_13187_,JUNGLE_LOGS,2,
f_13188_,SPRUCE_LOGS,2,
f_13189_,CRIMSON_STEMS,2,
f_13190_,WARPED_STEMS,2,
f_13191_,BANNERS,2,
f_13197_,instance,2,
f_13210_,closestCommonSuperType,2,
f_13211_,valuesList,2,
f_13212_,values,2,
f_144326_,key,2,
f_144327_,directory,2,
f_13227_,source,2,
f_13228_,wrappers,2,
f_13250_,name,2,
f_13251_,tag,2,
f_144340_,HELPERS_IDS,2,
f_13264_,HELPERS,2,
f_8190_,criteria,2,
f_8191_,requirements,2,
f_13302_,entries,2,
f_13338_,entry,2,
f_13339_,source,2,
f_13349_,id,2,
f_13363_,id,2,
f_13373_,id,2,
f_13383_,id,2,
f_13411_,val$tags,2,
f_13412_,empty,2,
f_144425_,tags,2,
f_13420_,EMPTY,2,
f_144432_,LOGGER,2,
f_144433_,collections,2,
f_144473_,val$access,2,
f_144474_,val$result,2,
f_144475_,this$0,2,
f_144483_,result,2,
f_13445_,LOGGER,2,
f_13446_,GSON,2,
f_144491_,PATH_SUFFIX,2,
f_13447_,PATH_SUFFIX_LENGTH,2,
f_13448_,idToValue,2,
f_13449_,directory,2,
f_144568_,LOGGER,2,
f_144569_,registryAccess,2,
f_13478_,tags,2,
f_144597_,helper,2,
f_144598_,pendingLoad,2,
f_13496_,MAGIC,2,
f_13497_,data,2,
f_13498_,bits,2,
f_13499_,mask,2,
f_13500_,size,2,
f_13501_,valuesPerLong,2,
f_13502_,divideMul,2,
f_13503_,divideAdd,2,
f_13504_,divideShift,2,
f_13527_,byClass,2,
f_13528_,baseClass,2,
f_13529_,allInstances,2,
f_144605_,NOT_FOUND,2,
f_13545_,EMPTY_SLOT,2,
f_144606_,LOADFACTOR,2,
f_13546_,keys,2,
f_13547_,values,2,
f_13548_,byId,2,
f_13549_,nextId,2,
f_13550_,size,2,
f_144611_,SYMMETRIC_ALGORITHM,2,
f_144612_,SYMMETRIC_BITS,2,
f_144613_,ASYMMETRIC_ALGORITHM,2,
f_144614_,ASYMMETRIC_BITS,2,
f_144615_,BYTE_ENCODING,2,
f_144616_,HASH_ALGORITHM,2,
f_144618_,LINE_SEPARATOR,2,
f_144619_,FIELD_SEPARATOR,2,
f_13610_,output,2,
f_13611_,columnCount,2,
f_13626_,headers,2,
f_144620_,data,2,
f_144621_,index,2,
f_144627_,LOCK_FILE,2,
f_13632_,lockFile,2,
f_13633_,lock,2,
f_13634_,DUMMY,2,
f_13650_,result,2,
f_144628_,NON_NEGATIVE_INT,2,
f_144629_,POSITIVE_INT,2,
f_144657_,first,2,
f_144658_,second,2,
f_144691_,LOGGER,2,
f_144692_,outputFile,2,
f_144693_,tempFile,2,
f_144694_,fs,2,
f_13691_,EMPTY,2,
f_144731_,LOGGING_LENGTH,2,
f_13749_,loggedTimes,2,
f_13750_,logStart,2,
f_13751_,logLength,2,
f_13752_,logEnd,2,
f_13765_,GSON,2,
f_13936_,DOWNLOAD_EXECUTOR,2,
f_13937_,LOGGER,2,
f_13967_,factory,2,
f_144818_,MULTIPLIER,2,
f_144819_,INCREMENT,2,
f_13984_,val$lowercaseToConstant,2,
f_13985_,this$0,2,
f_9978_,EMPTY,2,
f_9979_,experience,2,
f_9980_,loot,2,
f_9981_,recipes,2,
f_9982_,function,2,
f_9999_,experience,2,
f_10000_,loot,2,
f_10001_,recipes,2,
f_10002_,function,2,
f_144830_,PI,2,
f_144831_,HALF_PI,2,
f_144832_,TWO_PI,2,
f_144833_,DEG_TO_RAD,2,
f_144834_,RAD_TO_DEG,2,
f_144835_,EPSILON,2,
f_13994_,SQRT_OF_TWO,2,
f_144836_,BIG_ENOUGH_INT,2,
f_144837_,BIG_ENOUGH_FLOAT,2,
f_144838_,UUID_VERSION,2,
f_144839_,UUID_VERSION_TYPE_4,2,
f_144840_,UUID_VARIANT,2,
f_144841_,UUID_VARIANT_2,2,
f_144842_,SIN_SCALE,2,
f_13995_,SIN,2,
f_13996_,RANDOM,2,
f_13997_,MULTIPLY_DE_BRUIJN_BIT_POSITION,2,
f_144843_,ONE_SIXTH,2,
f_144844_,FRAC_EXP,2,
f_144845_,LUT_SIZE,2,
f_13998_,FRAC_BIAS,2,
f_13999_,ASIN_TAB,2,
f_14000_,COS_TAB,2,
f_14215_,cache,2,
f_14216_,source,2,
f_14224_,this$0,2,
f_14225_,index,2,
f_14232_,targetValue,2,
f_14233_,remainingValue,2,
f_14234_,lastAmount,2,
f_144974_,DEFAULT_INITIAL_CAPACITY,2,
f_14240_,comparator,2,
f_14241_,contents,2,
f_14242_,size,2,
f_14287_,this$0,2,
f_14288_,index,2,
f_14289_,last,2,
f_144984_,REPLACEMENT_CHAR,2,
f_14298_,STOP_ITERATION,2,
f_14362_,val$idResolver,2,
f_14363_,val$byId,2,
f_14364_,val$resolver,2,
f_14397_,val$values,2,
f_14402_,STRIP_COLOR_PATTERN,2,
f_144995_,LINE_PATTERN,2,
f_144996_,LINE_END_PATTERN,2,
f_145016_,NANOSECONDS_PER_SECOND,2,
f_145017_,NANOSECONDS_PER_MILLISECOND,2,
f_14413_,a,2,
f_14414_,b,2,
f_145028_,LOGGER,2,
f_14482_,weight,2,
f_14497_,type,2,
f_14508_,SAME,2,
f_14509_,SAME_NAMESPACED,2,
f_14510_,DATA_FIXER,2,
f_145044_,BIT_TO_LONG_SHIFT,2,
f_14550_,data,2,
f_14551_,bits,2,
f_14552_,mask,2,
f_14553_,size,2,
f_14568_,LOGGER,2,
f_14569_,typeReference,2,
f_14625_,name,2,
f_14626_,type,2,
f_14642_,RENAMES,2,
f_14649_,name,2,
f_14650_,renamer,2,
f_14668_,RENAMES,2,
f_10550_,EFFECTS_CHANGED,2,
f_10551_,USED_TOTEM,2,
f_10552_,NETHER_TRAVEL,2,
f_10553_,FISHING_ROD_HOOKED,2,
f_10554_,CHANNELED_LIGHTNING,2,
f_10555_,SHOT_CROSSBOW,2,
f_10556_,KILLED_BY_CROSSBOW,2,
f_10557_,RAID_WIN,2,
f_10558_,BAD_OMEN,2,
f_10559_,HONEY_BLOCK_SLIDE,2,
f_10560_,BEE_NEST_DESTROYED,2,
f_10561_,TARGET_BLOCK_HIT,2,
f_10562_,ITEM_USED_ON_BLOCK,2,
f_10563_,GENERATE_LOOT,2,
f_10564_,ITEM_PICKED_UP_BY_ENTITY,2,
f_10565_,PLAYER_INTERACTED_WITH_ENTITY,2,
f_145088_,START_RIDING_TRIGGER,2,
f_145089_,LIGHTNING_STRIKE,2,
f_145090_,USING_ITEM,2,
f_10566_,CRITERIA,2,
f_10567_,IMPOSSIBLE,2,
f_10568_,PLAYER_KILLED_ENTITY,2,
f_10569_,ENTITY_KILLED_PLAYER,2,
f_10570_,ENTER_BLOCK,2,
f_10571_,INVENTORY_CHANGED,2,
f_10572_,RECIPE_UNLOCKED,2,
f_10573_,PLAYER_HURT_ENTITY,2,
f_10574_,ENTITY_HURT_PLAYER,2,
f_10575_,ENCHANTED_ITEM,2,
f_10576_,FILLED_BUCKET,2,
f_10577_,BREWED_POTION,2,
f_10578_,CONSTRUCT_BEACON,2,
f_10579_,USED_ENDER_EYE,2,
f_10580_,SUMMONED_ENTITY,2,
f_10581_,BRED_ANIMALS,2,
f_10582_,LOCATION,2,
f_10583_,SLEPT_IN_BED,2,
f_10584_,CURED_ZOMBIE_VILLAGER,2,
f_10585_,TRADE,2,
f_10586_,ITEM_DURABILITY_CHANGED,2,
f_10587_,LEVITATION,2,
f_10588_,CHANGED_DIMENSION,2,
f_10589_,TICK,2,
f_10590_,TAME_ANIMAL,2,
f_10591_,PLACED_BLOCK,2,
f_10592_,CONSUME_ITEM,2,
f_14730_,BIOMES,2,
f_145092_,BIT_TO_LONG_SHIFT,2,
f_145093_,SECTION_WIDTH,2,
f_145094_,SECTION_HEIGHT,2,
f_145095_,SECTION_SIZE,2,
f_145096_,HEIGHTMAP_BITS,2,
f_145097_,HEIGHTMAP_SIZE,2,
f_14827_,ID_MAP,2,
f_14861_,GSON,2,
f_14908_,name,2,
f_14926_,val$fixBlock,2,
f_145148_,name,2,
f_145170_,val$fixBlock,2,
f_145177_,FILTER_ME,2,
f_14933_,LOGGER,2,
f_14934_,MAP,2,
f_14935_,BLOCK_DEFAULTS,2,
f_14936_,ID_BY_OLD,2,
f_14937_,ID_BY_OLD_NAME,2,
f_15053_,BED_BLOCK_MAP,2,
f_15054_,BANNER_BLOCK_MAP,2,
f_15055_,AIR,2,
f_145211_,SIZE,2,
f_145212_,NORTH_WEST_MASK,2,
f_145213_,WEST_MASK,2,
f_145214_,SOUTH_WEST_MASK,2,
f_145215_,SOUTH_MASK,2,
f_145216_,SOUTH_EAST_MASK,2,
f_145217_,EAST_MASK,2,
f_145218_,NORTH_EAST_MASK,2,
f_145219_,NORTH_MASK,2,
f_15035_,LOGGER,2,
f_15036_,VIRTUAL,2,
f_15037_,FIX,2,
f_15038_,PUMPKIN,2,
f_15039_,SNOWY_PODZOL,2,
f_15040_,SNOWY_GRASS,2,
f_15041_,SNOWY_MYCELIUM,2,
f_15042_,UPPER_SUNFLOWER,2,
f_15043_,UPPER_LILAC,2,
f_15044_,UPPER_TALL_GRASS,2,
f_15045_,UPPER_LARGE_FERN,2,
f_15046_,UPPER_ROSE_BUSH,2,
f_15047_,UPPER_PEONY,2,
f_15048_,FLOWER_POT_MAP,2,
f_15049_,SKULL_MAP,2,
f_15050_,DOOR_MAP,2,
f_15051_,NOTE_BLOCK_MAP,2,
f_15052_,DYE_COLOR_MAP,2,
f_15127_,$SwitchMap$net$minecraft$util$datafix$fixes$ChunkPalettedStorageFix$Direction$Axis,2,
f_145220_,SIZE,2,
f_145221_,NIBBLE_SIZE,2,
f_15129_,data,2,
f_15147_,axis,2,
f_15148_,axisDirection,2,
f_15174_,step,2,
f_15185_,y,2,
f_15186_,palette,2,
f_15187_,listTag,2,
f_15188_,section,2,
f_15189_,hasData,2,
f_15190_,toFix,2,
f_15191_,update,2,
f_15192_,seen,2,
f_15193_,buffer,2,
f_15215_,sides,2,
f_15216_,sections,2,
f_15217_,level,2,
f_15218_,x,2,
f_15219_,z,2,
f_15220_,blockEntities,2,
f_15255_,RENAMES_AND_DOWNGRADES,2,
f_15266_,RENAMES,2,
f_145239_,NUM_SECTIONS,2,
f_11412_,trigger,2,
f_15321_,RENAMED_IDS,2,
f_15330_,MAP,2,
f_15389_,RENAMED_IDS,2,
f_15390_,RENAMED_EGG_IDS,2,
f_15431_,ENTITIES,2,
f_15453_,ID_MAP,2,
f_15476_,MINECART_BY_ID,2,
f_15496_,DIRECTIONS,2,
f_15522_,MAP,2,
f_15584_,RENAMED_IDS,2,
f_15591_,RENAMED_IDS,2,
f_15598_,FLOAT_LIST_CODEC,2,
f_15616_,name,2,
f_12907_,DATE_FORMAT,2,
f_12908_,obtained,2,
f_15701_,RENAMED_IDS,2,
f_15702_,RENAMED_BLOCKS,2,
f_15703_,RENAMED_ITEMS,2,
f_145332_,MINECRAFT_BRED,2,
f_15715_,ABSTRACT_HORSES,2,
f_15716_,TAMEABLE_ANIMALS,2,
f_15717_,ANIMALS,2,
f_15718_,MOBS,2,
f_15719_,LIVING_ENTITIES,2,
f_15720_,PROJECTILES,2,
f_145350_,PROFESSION_MAX,2,
f_15803_,RANDOM,2,
f_15814_,RENAMED_IDS,2,
f_15937_,ITEM_NAMES,2,
f_145399_,DEFAULT,2,
f_145400_,SPLASH,2,
f_15987_,POTIONS,2,
f_15999_,name,2,
f_16013_,val$fixItem,2,
f_16020_,NAMES_BY_COLOR,2,
f_16031_,ID_TO_ENTITY,2,
f_16062_,MAP,2,
f_16095_,MAP,2,
f_16109_,MAP,2,
f_16110_,IDS,2,
f_16111_,DAMAGE_IDS,2,
f_13678_,trigger,2,
f_13679_,advancement,2,
f_13680_,criterion,2,
f_145444_,RENAMES,2,
f_145445_,NORTH_WEST_MASK,2,
f_145446_,WEST_MASK,2,
f_145447_,SOUTH_WEST_MASK,2,
f_145448_,SOUTH_MASK,2,
f_145449_,SOUTH_EAST_MASK,2,
f_145450_,EAST_MASK,2,
f_145451_,NORTH_EAST_MASK,2,
f_145452_,NORTH_MASK,2,
f_16200_,DIRECTIONS,2,
f_145453_,DECAY_DISTANCE,2,
f_145454_,SIZE_BITS,2,
f_145455_,SIZE,2,
f_16201_,LEAVES,2,
f_16202_,LOGS,2,
f_145474_,PERSISTENT,2,
f_145475_,DECAYABLE,2,
f_145476_,DISTANCE,2,
f_16250_,leaveIds,2,
f_16251_,logIds,2,
f_16252_,stateToIdMap,2,
f_145477_,BLOCK_STATES_TAG,2,
f_145478_,NAME_TAG,2,
f_145479_,PROPERTIES_TAG,2,
f_16280_,paletteFinder,2,
f_16281_,palette,2,
f_16282_,index,2,
f_16283_,storage,2,
f_16284_,blockStateType,2,
f_16306_,MAP,2,
f_145480_,GENERATOR_OPTIONS,2,
f_145488_,DEFAULT,2,
f_145489_,GENERATOR_OPTIONS,2,
f_16337_,SPLITTER,2,
f_16338_,LAYER_SPLITTER,2,
f_16339_,OLD_AMOUNT_SPLITTER,2,
f_16340_,AMOUNT_SPLITTER,2,
f_16341_,BLOCK_SPLITTER,2,
f_16461_,name,2,
f_16462_,entityName,2,
f_16463_,type,2,
f_145573_,KEY_UNKNOWN,2,
f_16627_,MAP,2,
f_16666_,fixName,2,
f_16667_,fieldFrom,2,
f_16668_,fieldTo,2,
f_16722_,RECIPES,2,
f_16729_,name,2,
f_16730_,renamer,2,
f_16741_,RECIPES,2,
f_16771_,LEVEL,2,
f_16772_,PLAYER,2,
f_16773_,CHUNK,2,
f_16774_,HOTBAR,2,
f_16775_,OPTIONS,2,
f_16776_,STRUCTURE,2,
f_16777_,STATS,2,
f_16778_,SAVED_DATA,2,
f_16779_,ADVANCEMENTS,2,
f_16780_,POI_CHUNK,2,
f_145628_,ENTITY_CHUNK,2,
f_16781_,BLOCK_ENTITY,2,
f_16782_,ITEM_STACK,2,
f_16783_,BLOCK_STATE,2,
f_16784_,ENTITY_NAME,2,
f_16785_,ENTITY_TREE,2,
f_16786_,ENTITY,2,
f_16787_,BLOCK_NAME,2,
f_16788_,ITEM_NAME,2,
f_16789_,UNTAGGED_SPAWNER,2,
f_16790_,STRUCTURE_FEATURE,2,
f_16791_,OBJECTIVE,2,
f_16792_,TEAM,2,
f_16793_,RECIPE,2,
f_16794_,BIOME,2,
f_16795_,WORLD_GEN_SETTINGS,2,
f_16834_,name,2,
f_16835_,biomes,2,
f_16848_,RENAMED_IDS,2,
f_16850_,RENAMED_IDS,2,
f_145641_,INDEX_PATTERN,2,
f_145642_,PIECE_TYPE,2,
f_145643_,FEATURES,2,
f_16909_,name,2,
f_16932_,SKIP,2,
f_16933_,CUSTOM_MAP,2,
f_145695_,BLOCK_KEY,2,
f_145696_,NEW_BLOCK_KEY,2,
f_16934_,ITEM_KEYS,2,
f_16935_,ENTITY_KEYS,2,
f_16936_,ENTITIES,2,
f_145697_,NEW_CUSTOM_KEY,2,
f_145702_,name,2,
f_145703_,renames,2,
f_17015_,LOGGER,2,
f_145734_,SIZE,2,
f_145735_,SIZE_BITS,2,
f_17048_,chestIds,2,
f_145757_,ORIGINAL_VALUE,2,
f_145758_,NEW_BASE_VALUE,2,
f_145761_,TRADES_PER_LEVEL,2,
f_17074_,LEVEL_XP_THRESHOLDS,2,
f_17151_,WALL_BLOCKS,2,
f_14958_,title,2,
f_14959_,description,2,
f_14960_,icon,2,
f_14961_,background,2,
f_14962_,frame,2,
f_14963_,showToast,2,
f_14964_,announceChat,2,
f_14965_,hidden,2,
f_14966_,x,2,
f_14967_,y,2,
f_145791_,VILLAGE,2,
f_145792_,DESERT_PYRAMID,2,
f_145793_,IGLOO,2,
f_145794_,JUNGLE_TEMPLE,2,
f_145795_,SWAMP_HUT,2,
f_145796_,PILLAGER_OUTPOST,2,
f_145797_,END_CITY,2,
f_145798_,WOODLAND_MANSION,2,
f_145799_,OCEAN_MONUMENT,2,
f_17170_,DEFAULTS,2,
f_17265_,CODEC,2,
f_17266_,spacing,2,
f_17267_,separation,2,
f_17268_,salt,2,
f_17290_,name,2,
f_17291_,type,2,
f_17304_,NAMESPACED_STRING_CODEC,2,
f_17305_,NAMESPACED_STRING,2,
f_181073_,SPECIAL_OBJECTIVE_MARKER,2,
f_181074_,UNPACK_OBJECTIVE_ID,2,
f_181075_,REPACK_OBJECTIVE_ID,2,
f_15536_,name,2,
f_15537_,texture,2,
f_15538_,chatColor,2,
f_15539_,displayName,2,
f_15978_,AND,2,
f_15979_,OR,2,
f_18032_,ITEM_TO_BLOCKENTITY,2,
f_18033_,ADD_NAMES,2,
f_18072_,ADD_NAMES,2,
f_18180_,ADD_NAMES,2,
f_18181_,LOGGER,2,
f_18182_,ITEM_TO_BLOCKENTITY,2,
f_18314_,LOGGER,2,
f_18315_,server,2,
f_18316_,mBeanInfo,2,
f_18317_,attributeDescriptionByName,2,
f_18346_,name,2,
f_18347_,getter,2,
f_18348_,description,2,
f_18349_,type,2,
f_18368_,WARNING_TIME_NANOS,2,
f_18369_,LOGGER,2,
f_18370_,paths,2,
f_18371_,startTimes,2,
f_18372_,entries,2,
f_18373_,getTickTime,2,
f_18374_,getRealTime,2,
f_18375_,startTimeNano,2,
f_18376_,startTimeTicks,2,
f_18377_,path,2,
f_18378_,started,2,
f_18379_,currentEntry,2,
f_18380_,warn,2,
f_145926_,chartedPaths,2,
f_145932_,maxDuration,2,
f_145933_,minDuration,2,
f_145934_,accumulatedDuration,2,
f_18410_,count,2,
f_18411_,counters,2,
f_18430_,realTime,2,
f_18431_,tickCount,2,
f_18432_,profiler,2,
f_18441_,EMPTY,2,
f_18452_,LOGGER,2,
f_18453_,EMPTY,2,
f_18454_,SPLITTER,2,
f_18455_,COUNTER_ENTRY_COMPARATOR,2,
f_18456_,entries,2,
f_18457_,startTimeNano,2,
f_18458_,startTimeTicks,2,
f_18459_,endTimeNano,2,
f_18460_,endTimeTicks,2,
f_18461_,tickDuration,2,
f_18537_,selfValue,2,
f_18538_,totalValue,2,
f_18539_,children,2,
f_18554_,INSTANCE,2,
f_145956_,PATH_SEPARATOR,2,
f_145958_,ROOT,2,
f_18587_,val$first,2,
f_18588_,val$second,2,
f_18607_,percentage,2,
f_18608_,globalPercentage,2,
f_18609_,count,2,
f_18610_,name,2,
f_18621_,LOGGER,2,
f_18622_,realTime,2,
f_18623_,saveThreshold,2,
f_18624_,tick,2,
f_18625_,location,2,
f_18626_,profiler,2,
f_145974_,description,2,
f_145986_,thresholdTest,2,
f_145987_,name,2,
f_145988_,category,2,
f_145989_,sampler,2,
f_145990_,ticks,2,
f_145991_,values,2,
f_145992_,isRunning,2,
f_145993_,beforeTick,2,
f_145994_,currentValue,2,
f_146028_,name,2,
f_146029_,category,2,
f_146030_,sampler,2,
f_146031_,context,2,
f_146032_,beforeTick,2,
f_146033_,thresholdTest,2,
f_146049_,recording,2,
f_146050_,firstTick,2,
f_146051_,lastTick,2,
f_146061_,percentageIncreaseThreshold,2,
f_146062_,previousValue,2,
f_16554_,advancement,2,
f_16555_,parent,2,
f_16556_,previousSibling,2,
f_16557_,childIndex,2,
f_16558_,children,2,
f_16559_,ancestor,2,
f_16560_,thread,2,
f_16561_,x,2,
f_16562_,y,2,
f_16563_,mod,2,
f_16564_,change,2,
f_16565_,shift,2,
f_146067_,INSTANCE,2,
f_146068_,measuredInstances,2,
f_146080_,delegates,2,
f_146104_,PROFILING_MAX_DURATION_SECONDS,2,
f_146105_,globalOnReportFinished,2,
f_146106_,deviationsBySampler,2,
f_146107_,taskProfiler,2,
f_146108_,ioExecutor,2,
f_146109_,metricsPersister,2,
f_146110_,onProfilingEnd,2,
f_146111_,onReportFinished,2,
f_146112_,metricsSamplerProvider,2,
f_146113_,wallTimeSource,2,
f_146114_,deadlineNano,2,
f_146115_,currentTick,2,
f_146116_,singleTickProfiler,2,
f_146117_,killSwitch,2,
f_146118_,thisTickSamplers,2,
f_146153_,INSTANCE,2,
f_146161_,previouslyFoundSamplerNames,2,
f_181117_,LOGGER,2,
f_146177_,samplers,2,
f_146178_,samplerFactory,2,
f_146196_,val$timeSource,2,
f_146200_,nrOfCpus,2,
f_146201_,systemInfo,2,
f_146202_,processor,2,
f_146203_,previousCpuLoadTick,2,
f_146204_,currentLoad,2,
f_146205_,lastPollMs,2,
f_146209_,PROFILING_RESULTS_DIR,2,
f_146210_,METRICS_DIR_NAME,2,
f_146211_,DEVIATIONS_DIR_NAME,2,
f_146212_,PROFILING_RESULT_FILENAME,2,
f_146213_,LOGGER,2,
f_146214_,rootFolderName,2,
f_146254_,timestamp,2,
f_146255_,tick,2,
f_146256_,profilerResultAtTick,2,
f_146268_,result,2,
f_146274_,CODEC,2,
f_146275_,ONE,2,
f_146276_,LOGGER,2,
f_146277_,value,2,
f_146293_,weight,2,
f_146299_,data,2,
f_146300_,weight,2,
f_146324_,totalWeight,2,
f_146325_,items,2,
f_18680_,name,2,
f_18681_,LOGGER,2,
f_18682_,pendingRunnables,2,
f_18683_,blockingCount,2,
f_146340_,LOGGER,2,
f_146341_,group,2,
f_146342_,threadNumber,2,
f_146343_,namePrefix,2,
f_18725_,val$name,2,
f_18726_,val$tell,2,
f_18735_,LOGGER,2,
f_146353_,CLOSED_BIT,2,
f_146354_,SCHEDULED_BIT,2,
f_18736_,status,2,
f_18734_,queue,2,
f_18737_,dispatcher,2,
f_18738_,name,2,
f_18763_,reentrantCount,2,
f_18771_,queueList,2,
f_18783_,priority,2,
f_18784_,task,2,
f_18790_,queue,2,
f_16972_,criterion,2,
f_16973_,player,2,
f_146359_,CODEC,2,
f_146360_,minInclusive,2,
f_146361_,maxInclusive,2,
f_146383_,CODEC,2,
f_146384_,source,2,
f_146385_,minInclusive,2,
f_146386_,maxInclusive,2,
f_146411_,CODEC,2,
f_146412_,mean,2,
f_146413_,deviation,2,
f_146414_,min,2,
f_146415_,max,2,
f_146451_,ZERO,2,
f_146452_,CODEC,2,
f_146453_,value,2,
f_146476_,ZERO,2,
f_146477_,CODEC,2,
f_146478_,value,2,
f_146501_,CONSTANT_OR_DISPATCH_CODEC,2,
f_146502_,CODEC,2,
f_146519_,CONSTANT,2,
f_146520_,UNIFORM,2,
f_146521_,CLAMPED_NORMAL,2,
f_146522_,TRAPEZOID,2,
f_146530_,CONSTANT_OR_DISPATCH_CODEC,2,
f_146531_,CODEC,2,
f_146532_,NON_NEGATIVE_CODEC,2,
f_146533_,POSITIVE_CODEC,2,
f_146550_,CONSTANT,2,
f_146551_,UNIFORM,2,
f_146552_,BIASED_TO_BOTTOM,2,
f_146553_,CLAMPED,2,
f_146561_,CODEC,2,
f_146562_,min,2,
f_146563_,max,2,
f_146564_,plateau,2,
f_146590_,CODEC,2,
f_146591_,minInclusive,2,
f_146592_,maxExclusive,2,
f_146614_,CODEC,2,
f_146615_,minInclusive,2,
f_146616_,maxInclusive,2,
f_18797_,LOGGER,2,
f_18798_,THREAD_FACTORY,2,
f_18799_,levels,2,
f_18800_,eraseCache,2,
f_18801_,levelStorage,2,
f_18802_,thread,2,
f_18803_,dataFixer,2,
f_18804_,running,2,
f_18805_,finished,2,
f_18806_,progress,2,
f_18807_,totalChunks,2,
f_18808_,converted,2,
f_18809_,skipped,2,
f_18810_,progressMap,2,
f_18811_,status,2,
f_18812_,REGEX,2,
f_18813_,overworldDataStorage,2,
f_18840_,name,2,
f_146638_,progress,2,
f_18842_,color,2,
f_18843_,overlay,2,
f_18844_,darkenScreen,2,
f_18845_,playBossMusic,2,
f_18846_,createWorldFog,2,
f_18847_,id,2,
f_18874_,name,2,
f_18875_,formatting,2,
f_18895_,name,2,
f_18910_,container1,2,
f_18911_,container2,2,
f_146642_,LARGE_MAX_STACK_SIZE,2,
f_18984_,RANDOM,2,
f_19018_,BY_ID,2,
f_19019_,id,2,
f_19020_,key,2,
f_146646_,DIFFICULTY_TIME_GLOBAL_OFFSET,2,
f_146647_,MAX_DIFFICULTY_TIME_GLOBAL,2,
f_146648_,MAX_DIFFICULTY_TIME_LOCAL,2,
f_19041_,base,2,
f_19042_,effectiveDifficulty,2,
f_17473_,ID,2,
f_17500_,block,2,
f_17501_,item,2,
f_17502_,numBees,2,
f_19084_,result,2,
f_19085_,object,2,
f_19102_,NO_LOCK,2,
f_146668_,TAG_LOCK,2,
f_19103_,key,2,
f_19146_,size,2,
f_19147_,items,2,
f_19148_,listeners,2,
f_19199_,title,2,
f_19200_,menuConstructor,2,
f_146669_,POLL_HOST,2,
f_146670_,DATA_SEND_FREQUENCY,2,
f_146671_,SNOOPER_VERSION,2,
f_19209_,fixedData,2,
f_19210_,dynamicData,2,
f_19211_,token,2,
f_19212_,url,2,
f_19213_,populator,2,
f_19214_,timer,2,
f_19215_,lock,2,
f_19216_,startupTime,2,
f_19217_,started,2,
f_146672_,count,2,
f_146679_,this$0,2,
f_19250_,source,2,
f_19251_,time,2,
f_19252_,damage,2,
f_19253_,health,2,
f_19254_,location,2,
f_19255_,fallDistance,2,
f_146688_,MAX_ARMOR,2,
f_146689_,ARMOR_PROTECTION_DIVIDER,2,
f_146690_,BASE_ARMOR_TOUGHNESS,2,
f_146691_,MIN_ARMOR_RATIO,2,
f_146692_,NUM_ARMOR_ITEMS,2,
f_146694_,RESET_DAMAGE_STATUS_TIME,2,
f_146695_,RESET_COMBAT_STATUS_TIME,2,
f_19276_,entries,2,
f_19277_,mob,2,
f_19278_,lastDamageTime,2,
f_19279_,combatStartTime,2,
f_19280_,combatEndTime,2,
f_19281_,inCombat,2,
f_19282_,takingDamage,2,
f_19283_,nextLocation,2,
f_19327_,bypassArmor,2,
f_19328_,bypassInvul,2,
f_19329_,bypassMagic,2,
f_19330_,exhaustion,2,
f_19300_,isFireSource,2,
f_19301_,isProjectile,2,
f_19302_,scalesWithDifficulty,2,
f_19303_,isMagic,2,
f_19304_,isExplosion,2,
f_146700_,isFall,2,
f_181119_,noAggro,2,
f_19305_,IN_FIRE,2,
f_19306_,LIGHTNING_BOLT,2,
f_19307_,ON_FIRE,2,
f_19308_,LAVA,2,
f_19309_,HOT_FLOOR,2,
f_19310_,IN_WALL,2,
f_19311_,CRAMMING,2,
f_19312_,DROWN,2,
f_19313_,STARVE,2,
f_19314_,CACTUS,2,
f_19315_,FALL,2,
f_19316_,FLY_INTO_WALL,2,
f_19317_,OUT_OF_WORLD,2,
f_19318_,GENERIC,2,
f_19319_,MAGIC,2,
