searge,name,side,desc
C_141047_,net.minecraft.util.valueproviders.ClampedNormalFloat,2,
C_182842_,net.minecraft.util.valueproviders.ClampedNormalInt,2,
C_141048_,net.minecraft.util.valueproviders.ConstantFloat,2,
C_141049_,net.minecraft.util.valueproviders.ConstantInt,2,
C_141050_,net.minecraft.util.valueproviders.FloatProvider,2,
C_141051_,net.minecraft.util.valueproviders.FloatProviderType,2,
C_141052_,net.minecraft.util.valueproviders.IntProvider,2,
C_141053_,net.minecraft.util.valueproviders.IntProviderType,2,
C_141054_,net.minecraft.util.valueproviders.TrapezoidFloat,2,
C_447_,net.minecraft.advancements.critereon.BredAnimalsTrigger,2,
C_447_$C_448_,net.minecraft.advancements.critereon.BredAnimalsTrigger$TriggerInstance,2,
C_141055_,net.minecraft.util.valueproviders.UniformFloat,2,
C_141056_,net.minecraft.util.valueproviders.UniformInt,2,
C_182843_,net.minecraft.util.valueproviders.WeightedListInt,2,
C_141057_,net.minecraft.util.valueproviders.package-info,2,
C_458_,net.minecraft.util.worldupdate.WorldUpgrader,2,
C_141058_,net.minecraft.util.worldupdate.package-info,2,
C_459_,net.minecraft.world.BossEvent,2,
C_459_$C_460_,net.minecraft.world.BossEvent$BossBarColor,2,
C_459_$C_461_,net.minecraft.world.BossEvent$BossBarOverlay,2,
C_462_,net.minecraft.world.Clearable,2,
C_463_,net.minecraft.world.CompoundContainer,2,
C_464_,net.minecraft.world.Container,2,
C_465_,net.minecraft.world.ContainerHelper,2,
C_466_,net.minecraft.world.ContainerListener,2,
C_467_,net.minecraft.world.Containers,2,
C_468_,net.minecraft.world.Difficulty,2,
C_469_,net.minecraft.world.DifficultyInstance,2,
C_470_,net.minecraft.world.InteractionHand,2,
C_471_,net.minecraft.world.InteractionResult,2,
C_472_,net.minecraft.world.InteractionResultHolder,2,
C_473_,net.minecraft.world.LockCode,2,
C_474_,net.minecraft.world.MenuProvider,2,
C_475_,net.minecraft.world.Nameable,2,
C_479_,net.minecraft.world.SimpleContainer,2,
C_480_,net.minecraft.world.SimpleMenuProvider,2,
C_483_,net.minecraft.world.WorldlyContainer,2,
C_484_,net.minecraft.world.WorldlyContainerHolder,2,
C_485_,net.minecraft.world.damagesource.BadRespawnPointDamage,2,
C_477_,net.minecraft.advancements.critereon.BrewedPotionTrigger,2,
C_477_$C_478_,net.minecraft.advancements.critereon.BrewedPotionTrigger$TriggerInstance,2,
C_486_,net.minecraft.world.damagesource.CombatEntry,2,
C_487_,net.minecraft.world.damagesource.CombatRules,2,
C_488_,net.minecraft.world.damagesource.CombatTracker,2,
C_489_,net.minecraft.world.damagesource.DamageSource,2,
C_490_,net.minecraft.world.damagesource.EntityDamageSource,2,
C_491_,net.minecraft.world.damagesource.IndirectEntityDamageSource,2,
C_141060_,net.minecraft.world.damagesource.package-info,2,
C_492_,net.minecraft.world.effect.AbsoptionMobEffect,2,
C_493_,net.minecraft.world.effect.AttackDamageMobEffect,2,
C_494_,net.minecraft.world.effect.HealthBoostMobEffect,2,
C_495_,net.minecraft.world.effect.InstantenousMobEffect,2,
C_496_,net.minecraft.world.effect.MobEffect,2,
C_497_,net.minecraft.world.effect.MobEffectCategory,2,
C_498_,net.minecraft.world.effect.MobEffectInstance,2,
C_499_,net.minecraft.world.effect.MobEffectUtil,2,
C_500_,net.minecraft.world.effect.MobEffects,2,
C_500_$1,net.minecraft.world.effect.MobEffects$1,2,
C_141061_,net.minecraft.world.effect.package-info,2,
C_141062_,net.minecraft.world.entity.AgeableMob,2,
C_141062_$C_141063_,net.minecraft.world.entity.AgeableMob$AgeableMobGroupData,2,
C_504_,net.minecraft.world.entity.AreaEffectCloud,2,
C_507_,net.minecraft.world.entity.Entity,2,
C_507_$1,net.minecraft.world.entity.Entity$1,2,
C_507_$C_509_,net.minecraft.world.entity.Entity$MoveFunction,2,
C_507_$C_141064_,net.minecraft.world.entity.Entity$MovementEmission,2,
C_507_$C_141065_,net.minecraft.world.entity.Entity$RemovalReason,2,
C_510_,net.minecraft.world.entity.EntityDimensions,2,
C_141066_,net.minecraft.world.entity.EntityEvent,2,
C_511_,net.minecraft.world.entity.EntitySelector,2,
C_511_$C_512_,net.minecraft.world.entity.EntitySelector$MobCanWearArmorEntitySelector,2,
C_513_,net.minecraft.world.entity.EntityType,2,
C_513_$1,net.minecraft.world.entity.EntityType$1,2,
C_513_$C_514_,net.minecraft.world.entity.EntityType$Builder,2,
C_513_$C_515_,net.minecraft.world.entity.EntityType$EntityFactory,2,
C_516_,net.minecraft.world.entity.EquipmentSlot,2,
C_516_$C_517_,net.minecraft.world.entity.EquipmentSlot$Type,2,
C_518_,net.minecraft.world.entity.ExperienceOrb,2,
C_505_,net.minecraft.advancements.critereon.ChangeDimensionTrigger,2,
C_505_$C_506_,net.minecraft.advancements.critereon.ChangeDimensionTrigger$TriggerInstance,2,
C_519_,net.minecraft.world.entity.FlyingMob,2,
C_141068_,net.minecraft.world.entity.GlowSquid,2,
C_520_,net.minecraft.world.entity.HumanoidArm,2,
C_521_,net.minecraft.world.entity.ItemBasedSteering,2,
C_522_,net.minecraft.world.entity.ItemSteerable,2,
C_141069_,net.minecraft.world.entity.LerpingModel,2,
C_523_,net.minecraft.world.entity.LightningBolt,2,
C_524_,net.minecraft.world.entity.LivingEntity,2,
C_524_$1,net.minecraft.world.entity.LivingEntity$1,2,
C_524_$C_196106_,net.minecraft.world.entity.LivingEntity$Fallsounds,2,
C_141070_,net.minecraft.world.entity.Marker,2,
C_526_,net.minecraft.world.entity.Mob,2,
C_526_$1,net.minecraft.world.entity.Mob$1,2,
C_528_,net.minecraft.world.entity.MobCategory,2,
C_529_,net.minecraft.world.entity.MobSpawnType,2,
C_530_,net.minecraft.world.entity.MobType,2,
C_531_,net.minecraft.world.entity.MoverType,2,
C_532_,net.minecraft.world.entity.NeutralMob,2,
C_141071_,net.minecraft.world.entity.OwnableEntity,2,
C_533_,net.minecraft.world.entity.PathfinderMob,2,
C_141072_,net.minecraft.world.entity.PlayerRideable,2,
C_534_,net.minecraft.world.entity.PlayerRideableJumping,2,
C_535_,net.minecraft.world.entity.Pose,2,
C_536_,net.minecraft.world.entity.PowerableMob,2,
C_537_,net.minecraft.world.entity.ReputationEventHandler,2,
C_540_,net.minecraft.world.entity.Saddleable,2,
C_541_,net.minecraft.world.entity.Shearable,2,
C_141073_,net.minecraft.world.entity.SlotAccess,2,
C_141073_$1,net.minecraft.world.entity.SlotAccess$1,2,
C_141073_$2,net.minecraft.world.entity.SlotAccess$2,2,
C_141073_$3,net.minecraft.world.entity.SlotAccess$3,2,
C_542_,net.minecraft.world.entity.SpawnGroupData,2,
C_538_,net.minecraft.advancements.critereon.ChanneledLightningTrigger,2,
C_538_$C_539_,net.minecraft.advancements.critereon.ChanneledLightningTrigger$TriggerInstance,2,
C_543_,net.minecraft.world.entity.SpawnPlacements,2,
C_543_$C_544_,net.minecraft.world.entity.SpawnPlacements$Data,2,
C_543_$C_545_,net.minecraft.world.entity.SpawnPlacements$SpawnPredicate,2,
C_543_$C_546_,net.minecraft.world.entity.SpawnPlacements$Type,2,
C_547_,net.minecraft.world.entity.TamableAnimal,2,
C_548_,net.minecraft.world.entity.ai.Brain,2,
C_548_$1,net.minecraft.world.entity.ai.Brain$1,2,
C_548_$C_550_,net.minecraft.world.entity.ai.Brain$MemoryValue,2,
C_548_$C_551_,net.minecraft.world.entity.ai.Brain$Provider,2,
C_552_,net.minecraft.world.entity.ai.attributes.Attribute,2,
C_553_,net.minecraft.world.entity.ai.attributes.AttributeInstance,2,
C_554_,net.minecraft.world.entity.ai.attributes.AttributeMap,2,
C_555_,net.minecraft.world.entity.ai.attributes.AttributeModifier,2,
C_555_$C_556_,net.minecraft.world.entity.ai.attributes.AttributeModifier$Operation,2,
C_557_,net.minecraft.world.entity.ai.attributes.AttributeSupplier,2,
C_557_$C_558_,net.minecraft.world.entity.ai.attributes.AttributeSupplier$Builder,2,
C_559_,net.minecraft.world.entity.ai.attributes.Attributes,2,
C_560_,net.minecraft.world.entity.ai.attributes.DefaultAttributes,2,
C_561_,net.minecraft.world.entity.ai.attributes.RangedAttribute,2,
C_141077_,net.minecraft.world.entity.ai.attributes.package-info,2,
C_562_,net.minecraft.world.entity.ai.behavior.AcquirePoi,2,
C_562_$C_563_,net.minecraft.world.entity.ai.behavior.AcquirePoi$JitteredLinearRetry,2,
C_564_,net.minecraft.world.entity.ai.behavior.AnimalMakeLove,2,
C_141078_,net.minecraft.world.entity.ai.behavior.AnimalPanic,2,
C_565_,net.minecraft.world.entity.ai.behavior.AssignProfessionFromJobSite,2,
C_566_,net.minecraft.world.entity.ai.behavior.BabyFollowAdult,2,
C_567_,net.minecraft.world.entity.ai.behavior.BackUpIfTooClose,2,
C_568_,net.minecraft.world.entity.ai.behavior.BecomePassiveIfMemoryPresent,2,
C_569_,net.minecraft.world.entity.ai.behavior.Behavior,2,
C_569_$C_570_,net.minecraft.world.entity.ai.behavior.Behavior$Status,2,
C_571_,net.minecraft.world.entity.ai.behavior.BehaviorUtils,2,
C_572_,net.minecraft.world.entity.ai.behavior.BlockPosTracker,2,
C_573_,net.minecraft.world.entity.ai.behavior.CelebrateVillagersSurvivedRaid,2,
C_574_,net.minecraft.world.entity.ai.behavior.CopyMemoryWithExpiry,2,
C_141079_,net.minecraft.world.entity.ai.behavior.CountDownCooldownTicks,2,
C_577_,net.minecraft.world.entity.ai.behavior.CrossbowAttack,2,
C_577_$C_578_,net.minecraft.world.entity.ai.behavior.CrossbowAttack$CrossbowState,2,
C_575_,net.minecraft.advancements.critereon.ConstructBeaconTrigger,2,
C_575_$C_576_,net.minecraft.advancements.critereon.ConstructBeaconTrigger$TriggerInstance,2,
C_579_,net.minecraft.world.entity.ai.behavior.DismountOrSkipMounting,2,
C_580_,net.minecraft.world.entity.ai.behavior.DoNothing,2,
C_581_,net.minecraft.world.entity.ai.behavior.EntityTracker,2,
C_582_,net.minecraft.world.entity.ai.behavior.EraseMemoryIf,2,
C_141080_,net.minecraft.world.entity.ai.behavior.FollowTemptation,2,
C_583_,net.minecraft.world.entity.ai.behavior.GateBehavior,2,
C_583_$C_585_,net.minecraft.world.entity.ai.behavior.GateBehavior$OrderPolicy,2,
C_583_$C_586_,net.minecraft.world.entity.ai.behavior.GateBehavior$RunningPolicy,2,
C_583_$C_586_$1,net.minecraft.world.entity.ai.behavior.GateBehavior$RunningPolicy$1,2,
C_583_$C_586_$2,net.minecraft.world.entity.ai.behavior.GateBehavior$RunningPolicy$2,2,
C_589_,net.minecraft.world.entity.ai.behavior.GiveGiftToHero,2,
C_590_,net.minecraft.world.entity.ai.behavior.GoOutsideToCelebrate,2,
C_591_,net.minecraft.world.entity.ai.behavior.GoToCelebrateLocation,2,
C_592_,net.minecraft.world.entity.ai.behavior.GoToClosestVillage,2,
C_593_,net.minecraft.world.entity.ai.behavior.GoToPotentialJobSite,2,
C_594_,net.minecraft.world.entity.ai.behavior.GoToWantedItem,2,
C_595_,net.minecraft.world.entity.ai.behavior.HarvestFarmland,2,
C_596_,net.minecraft.world.entity.ai.behavior.InsideBrownianWalk,2,
C_597_,net.minecraft.world.entity.ai.behavior.InteractWith,2,
C_598_,net.minecraft.world.entity.ai.behavior.InteractWithDoor,2,
C_599_,net.minecraft.world.entity.ai.behavior.JumpOnBed,2,
C_600_,net.minecraft.world.entity.ai.behavior.LocateHidingPlace,2,
C_601_,net.minecraft.world.entity.ai.behavior.LocateHidingPlaceDuringRaid,2,
C_141081_,net.minecraft.world.entity.ai.behavior.LongJumpMidJump,2,
C_141082_,net.minecraft.world.entity.ai.behavior.LongJumpToRandomPos,2,
C_141082_$C_141083_,net.minecraft.world.entity.ai.behavior.LongJumpToRandomPos$PossibleJump,2,
C_602_,net.minecraft.world.entity.ai.behavior.LookAndFollowTradingPlayerSink,2,
C_603_,net.minecraft.world.entity.ai.behavior.LookAtTargetSink,2,
C_604_,net.minecraft.world.entity.ai.behavior.MeleeAttack,2,
C_605_,net.minecraft.world.entity.ai.behavior.Mount,2,
C_606_,net.minecraft.world.entity.ai.behavior.MoveToSkySeeingSpot,2,
C_141097_,com.mojang.math.FieldsAreNonnullByDefault,2,
C_609_,net.minecraft.advancements.critereon.ConsumeItemTrigger,2,
C_609_$C_610_,net.minecraft.advancements.critereon.ConsumeItemTrigger$TriggerInstance,2,
C_607_,net.minecraft.world.entity.ai.behavior.MoveToTargetSink,2,
C_608_,net.minecraft.world.entity.ai.behavior.PlayTagWithOtherKids,2,
C_611_,net.minecraft.world.entity.ai.behavior.PoiCompetitorScan,2,
C_612_,net.minecraft.world.entity.ai.behavior.PositionTracker,2,
C_141084_,net.minecraft.world.entity.ai.behavior.PrepareRamNearestTarget,2,
C_141084_$C_141085_,net.minecraft.world.entity.ai.behavior.PrepareRamNearestTarget$RamCandidate,2,
C_141086_,net.minecraft.world.entity.ai.behavior.RamTarget,2,
C_613_,net.minecraft.world.entity.ai.behavior.RandomStroll,2,
C_141087_,net.minecraft.world.entity.ai.behavior.RandomSwim,2,
C_614_,net.minecraft.world.entity.ai.behavior.ReactToBell,2,
C_615_,net.minecraft.world.entity.ai.behavior.ResetProfession,2,
C_616_,net.minecraft.world.entity.ai.behavior.ResetRaidStatus,2,
C_617_,net.minecraft.world.entity.ai.behavior.RingBell,2,
C_618_,net.minecraft.world.entity.ai.behavior.RunIf,2,
C_619_,net.minecraft.world.entity.ai.behavior.RunOne,2,
C_620_,net.minecraft.world.entity.ai.behavior.RunSometimes,2,
C_621_,net.minecraft.world.entity.ai.behavior.SetClosestHomeAsWalkTarget,2,
C_622_,net.minecraft.world.entity.ai.behavior.SetEntityLookTarget,2,
C_623_,net.minecraft.world.entity.ai.behavior.SetHiddenState,2,
C_624_,net.minecraft.world.entity.ai.behavior.SetLookAndInteract,2,
C_625_,net.minecraft.world.entity.ai.behavior.SetRaidStatus,2,
C_626_,net.minecraft.world.entity.ai.behavior.SetWalkTargetAwayFrom,2,
C_627_,net.minecraft.world.entity.ai.behavior.SetWalkTargetFromAttackTargetIfTargetOutOfReach,2,
C_628_,net.minecraft.world.entity.ai.behavior.SetWalkTargetFromBlockMemory,2,
C_629_,net.minecraft.world.entity.ai.behavior.SetWalkTargetFromLookTarget,2,
C_630_,net.minecraft.world.entity.ai.behavior.ShowTradesToPlayer,2,
C_141088_,net.minecraft.world.entity.ai.behavior.ShufflingList,2,
C_141088_$C_141089_,net.minecraft.world.entity.ai.behavior.ShufflingList$WeightedEntry,2,
C_141088_$C_141089_$1,net.minecraft.world.entity.ai.behavior.ShufflingList$WeightedEntry$1,2,
C_637_,net.minecraft.advancements.critereon.CuredZombieVillagerTrigger,2,
C_637_$C_638_,net.minecraft.advancements.critereon.CuredZombieVillagerTrigger$TriggerInstance,2,
C_631_,net.minecraft.world.entity.ai.behavior.SleepInBed,2,
C_632_,net.minecraft.world.entity.ai.behavior.SocializeAtBell,2,
C_633_,net.minecraft.world.entity.ai.behavior.StartAttacking,2,
C_634_,net.minecraft.world.entity.ai.behavior.StartCelebratingIfTargetDead,2,
C_635_,net.minecraft.world.entity.ai.behavior.StopAttackingIfTargetInvalid,2,
C_636_,net.minecraft.world.entity.ai.behavior.StopBeingAngryIfTargetDead,2,
C_639_,net.minecraft.world.entity.ai.behavior.StrollAroundPoi,2,
C_640_,net.minecraft.world.entity.ai.behavior.StrollToPoi,2,
C_641_,net.minecraft.world.entity.ai.behavior.StrollToPoiList,2,
C_642_,net.minecraft.world.entity.ai.behavior.Swim,2,
C_643_,net.minecraft.world.entity.ai.behavior.TradeWithVillager,2,
C_141091_,net.minecraft.world.entity.ai.behavior.TryFindWater,2,
C_644_,net.minecraft.world.entity.ai.behavior.UpdateActivityFromSchedule,2,
C_645_,net.minecraft.world.entity.ai.behavior.UseBonemeal,2,
C_646_,net.minecraft.world.entity.ai.behavior.ValidateNearbyPoi,2,
C_647_,net.minecraft.world.entity.ai.behavior.VictoryStroll,2,
C_648_,net.minecraft.world.entity.ai.behavior.VillageBoundRandomStroll,2,
C_649_,net.minecraft.world.entity.ai.behavior.VillagerCalmDown,2,
C_650_,net.minecraft.world.entity.ai.behavior.VillagerGoalPackages,2,
C_651_,net.minecraft.world.entity.ai.behavior.VillagerMakeLove,2,
C_652_,net.minecraft.world.entity.ai.behavior.VillagerPanicTrigger,2,
C_653_,net.minecraft.world.entity.ai.behavior.WakeUp,2,
C_658_,net.minecraft.world.entity.ai.behavior.WorkAtComposter,2,
C_659_,net.minecraft.world.entity.ai.behavior.WorkAtPoi,2,
C_660_,net.minecraft.world.entity.ai.behavior.YieldJobSite,2,
C_141092_,net.minecraft.world.entity.ai.behavior.package-info,2,
C_665_,net.minecraft.advancements.critereon.DamagePredicate,2,
C_665_$C_666_,net.minecraft.advancements.critereon.DamagePredicate$Builder,2,
C_661_,net.minecraft.world.entity.ai.control.BodyRotationControl,2,
C_141093_,net.minecraft.world.entity.ai.control.Control,2,
C_663_,net.minecraft.world.entity.ai.control.FlyingMoveControl,2,
C_664_,net.minecraft.world.entity.ai.control.JumpControl,2,
C_667_,net.minecraft.world.entity.ai.control.LookControl,2,
C_668_,net.minecraft.world.entity.ai.control.MoveControl,2,
C_668_$C_669_,net.minecraft.world.entity.ai.control.MoveControl$Operation,2,
C_141094_,net.minecraft.world.entity.ai.control.SmoothSwimmingLookControl,2,
C_141095_,net.minecraft.world.entity.ai.control.SmoothSwimmingMoveControl,2,
C_141096_,net.minecraft.world.entity.ai.control.package-info,2,
C_670_,net.minecraft.world.entity.ai.goal.AvoidEntityGoal,2,
C_671_,net.minecraft.world.entity.ai.goal.BegGoal,2,
C_672_,net.minecraft.world.entity.ai.goal.BoatGoals,2,
C_673_,net.minecraft.world.entity.ai.goal.BreakDoorGoal,2,
C_674_,net.minecraft.world.entity.ai.goal.BreathAirGoal,2,
C_675_,net.minecraft.world.entity.ai.goal.BreedGoal,2,
C_676_,net.minecraft.world.entity.ai.goal.CatLieOnBedGoal,2,
C_677_,net.minecraft.world.entity.ai.goal.CatSitOnBlockGoal,2,
C_678_,net.minecraft.world.entity.ai.goal.DolphinJumpGoal,2,
C_679_,net.minecraft.world.entity.ai.goal.DoorInteractGoal,2,
C_680_,net.minecraft.world.entity.ai.goal.EatBlockGoal,2,
C_681_,net.minecraft.world.entity.ai.goal.FleeSunGoal,2,
C_682_,net.minecraft.world.entity.ai.goal.FloatGoal,2,
C_683_,net.minecraft.world.entity.ai.goal.FollowBoatGoal,2,
C_684_,net.minecraft.world.entity.ai.goal.FollowFlockLeaderGoal,2,
C_685_,net.minecraft.world.entity.ai.goal.FollowMobGoal,2,
C_686_,net.minecraft.world.entity.ai.goal.FollowOwnerGoal,2,
C_696_,net.minecraft.advancements.critereon.DamageSourcePredicate,2,
C_696_$C_697_,net.minecraft.advancements.critereon.DamageSourcePredicate$Builder,2,
C_687_,net.minecraft.world.entity.ai.goal.FollowParentGoal,2,
C_688_,net.minecraft.world.entity.ai.goal.Goal,2,
C_688_$C_689_,net.minecraft.world.entity.ai.goal.Goal$Flag,2,
C_690_,net.minecraft.world.entity.ai.goal.GoalSelector,2,
C_690_$1,net.minecraft.world.entity.ai.goal.GoalSelector$1,2,
C_690_$2,net.minecraft.world.entity.ai.goal.GoalSelector$2,2,
C_693_,net.minecraft.world.entity.ai.goal.GolemRandomStrollInVillageGoal,2,
C_694_,net.minecraft.world.entity.ai.goal.InteractGoal,2,
C_695_,net.minecraft.world.entity.ai.goal.JumpGoal,2,
C_698_,net.minecraft.world.entity.ai.goal.LandOnOwnersShoulderGoal,2,
C_699_,net.minecraft.world.entity.ai.goal.LeapAtTargetGoal,2,
C_700_,net.minecraft.world.entity.ai.goal.LlamaFollowCaravanGoal,2,
C_701_,net.minecraft.world.entity.ai.goal.LookAtPlayerGoal,2,
C_702_,net.minecraft.world.entity.ai.goal.LookAtTradingPlayerGoal,2,
C_703_,net.minecraft.world.entity.ai.goal.MeleeAttackGoal,2,
C_704_,net.minecraft.world.entity.ai.goal.MoveBackToVillageGoal,2,
C_705_,net.minecraft.world.entity.ai.goal.MoveThroughVillageGoal,2,
C_706_,net.minecraft.world.entity.ai.goal.MoveToBlockGoal,2,
C_707_,net.minecraft.world.entity.ai.goal.MoveTowardsRestrictionGoal,2,
C_708_,net.minecraft.world.entity.ai.goal.MoveTowardsTargetGoal,2,
C_709_,net.minecraft.world.entity.ai.goal.OcelotAttackGoal,2,
C_710_,net.minecraft.world.entity.ai.goal.OfferFlowerGoal,2,
C_711_,net.minecraft.world.entity.ai.goal.OpenDoorGoal,2,
C_712_,net.minecraft.world.entity.ai.goal.PanicGoal,2,
C_713_,net.minecraft.world.entity.ai.goal.PathfindToRaidGoal,2,
C_714_,net.minecraft.world.entity.ai.goal.RandomLookAroundGoal,2,
C_715_,net.minecraft.world.entity.ai.goal.RandomStrollGoal,2,
C_716_,net.minecraft.world.entity.ai.goal.RandomSwimmingGoal,2,
C_717_,net.minecraft.world.entity.ai.goal.RangedAttackGoal,2,
C_723_,net.minecraft.advancements.critereon.DeserializationContext,2,
C_718_,net.minecraft.world.entity.ai.goal.RangedBowAttackGoal,2,
C_719_,net.minecraft.world.entity.ai.goal.RangedCrossbowAttackGoal,2,
C_719_$C_720_,net.minecraft.world.entity.ai.goal.RangedCrossbowAttackGoal$CrossbowState,2,
C_721_,net.minecraft.world.entity.ai.goal.RemoveBlockGoal,2,
C_722_,net.minecraft.world.entity.ai.goal.RestrictSunGoal,2,
C_724_,net.minecraft.world.entity.ai.goal.RunAroundLikeCrazyGoal,2,
C_725_,net.minecraft.world.entity.ai.goal.SitWhenOrderedToGoal,2,
C_726_,net.minecraft.world.entity.ai.goal.StrollThroughVillageGoal,2,
C_727_,net.minecraft.world.entity.ai.goal.SwellGoal,2,
C_728_,net.minecraft.world.entity.ai.goal.TemptGoal,2,
C_729_,net.minecraft.world.entity.ai.goal.TradeWithPlayerGoal,2,
C_730_,net.minecraft.world.entity.ai.goal.TryFindWaterGoal,2,
C_731_,net.minecraft.world.entity.ai.goal.UseItemGoal,2,
C_732_,net.minecraft.world.entity.ai.goal.WaterAvoidingRandomFlyingGoal,2,
C_733_,net.minecraft.world.entity.ai.goal.WaterAvoidingRandomStrollGoal,2,
C_734_,net.minecraft.world.entity.ai.goal.WrappedGoal,2,
C_735_,net.minecraft.world.entity.ai.goal.ZombieAttackGoal,2,
C_141098_,net.minecraft.world.entity.ai.goal.package-info,2,
C_736_,net.minecraft.world.entity.ai.goal.target.DefendVillageTargetGoal,2,
C_737_,net.minecraft.world.entity.ai.goal.target.HurtByTargetGoal,2,
C_738_,net.minecraft.world.entity.ai.goal.target.NearestAttackableTargetGoal,2,
C_739_,net.minecraft.world.entity.ai.goal.target.NearestAttackableWitchTargetGoal,2,
C_740_,net.minecraft.world.entity.ai.goal.target.NearestHealableRaiderTargetGoal,2,
C_741_,net.minecraft.world.entity.ai.goal.target.NonTameRandomTargetGoal,2,
C_742_,net.minecraft.world.entity.ai.goal.target.OwnerHurtByTargetGoal,2,
C_743_,net.minecraft.world.entity.ai.goal.target.OwnerHurtTargetGoal,2,
C_744_,net.minecraft.world.entity.ai.goal.target.ResetUniversalAngerTargetGoal,2,
C_750_,net.minecraft.advancements.critereon.DistancePredicate,2,
C_745_,net.minecraft.world.entity.ai.goal.target.TargetGoal,2,
C_141099_,net.minecraft.world.entity.ai.goal.target.package-info,2,
C_746_,net.minecraft.world.entity.ai.gossip.GossipContainer,2,
C_746_$C_748_,net.minecraft.world.entity.ai.gossip.GossipContainer$EntityGossips,2,
C_746_$C_749_,net.minecraft.world.entity.ai.gossip.GossipContainer$GossipEntry,2,
C_751_,net.minecraft.world.entity.ai.gossip.GossipType,2,
C_141100_,net.minecraft.world.entity.ai.gossip.package-info,2,
C_752_,net.minecraft.world.entity.ai.memory.ExpirableValue,2,
C_753_,net.minecraft.world.entity.ai.memory.MemoryModuleType,2,
C_754_,net.minecraft.world.entity.ai.memory.MemoryStatus,2,
C_182844_,net.minecraft.world.entity.ai.memory.NearestVisibleLivingEntities,2,
C_755_,net.minecraft.world.entity.ai.memory.WalkTarget,2,
C_141101_,net.minecraft.world.entity.ai.memory.package-info,2,
C_756_,net.minecraft.world.entity.ai.navigation.FlyingPathNavigation,2,
C_757_,net.minecraft.world.entity.ai.navigation.GroundPathNavigation,2,
C_758_,net.minecraft.world.entity.ai.navigation.PathNavigation,2,
C_759_,net.minecraft.world.entity.ai.navigation.WallClimberNavigation,2,
C_760_,net.minecraft.world.entity.ai.navigation.WaterBoundPathNavigation,2,
C_141102_,net.minecraft.world.entity.ai.navigation.package-info,2,
C_141103_,net.minecraft.world.entity.ai.package-info,2,
C_761_,net.minecraft.world.entity.ai.sensing.AdultSensor,2,
C_141104_,net.minecraft.world.entity.ai.sensing.AxolotlAttackablesSensor,2,
C_762_,net.minecraft.world.entity.ai.sensing.DummySensor,2,
C_763_,net.minecraft.world.entity.ai.sensing.GolemSensor,2,
C_764_,net.minecraft.world.entity.ai.sensing.HoglinSpecificSensor,2,
C_765_,net.minecraft.world.entity.ai.sensing.HurtBySensor,2,
C_766_,net.minecraft.world.entity.ai.sensing.NearestBedSensor,2,
C_767_,net.minecraft.world.entity.ai.sensing.NearestItemSensor,2,
C_182845_,net.minecraft.advancements.critereon.DistanceTrigger,2,
C_182845_$C_182846_,net.minecraft.advancements.critereon.DistanceTrigger$TriggerInstance,2,
C_768_,net.minecraft.world.entity.ai.sensing.NearestLivingEntitySensor,2,
C_141105_,net.minecraft.world.entity.ai.sensing.NearestVisibleLivingEntitySensor,2,
C_769_,net.minecraft.world.entity.ai.sensing.PiglinBruteSpecificSensor,2,
C_770_,net.minecraft.world.entity.ai.sensing.PiglinSpecificSensor,2,
C_771_,net.minecraft.world.entity.ai.sensing.PlayerSensor,2,
C_772_,net.minecraft.world.entity.ai.sensing.SecondaryPoiSensor,2,
C_775_,net.minecraft.world.entity.ai.sensing.Sensing,2,
C_776_,net.minecraft.world.entity.ai.sensing.Sensor,2,
C_777_,net.minecraft.world.entity.ai.sensing.SensorType,2,
C_141106_,net.minecraft.world.entity.ai.sensing.TemptingSensor,2,
C_778_,net.minecraft.world.entity.ai.sensing.VillagerBabiesSensor,2,
C_779_,net.minecraft.world.entity.ai.sensing.VillagerHostilesSensor,2,
C_141107_,net.minecraft.world.entity.ai.sensing.package-info,2,
C_780_,net.minecraft.world.entity.ai.targeting.TargetingConditions,2,
C_141108_,net.minecraft.world.entity.ai.targeting.package-info,2,
C_141109_,net.minecraft.world.entity.ai.util.AirAndWaterRandomPos,2,
C_141110_,net.minecraft.world.entity.ai.util.AirRandomPos,2,
C_141111_,net.minecraft.world.entity.ai.util.DefaultRandomPos,2,
C_781_,net.minecraft.world.entity.ai.util.GoalUtils,2,
C_141112_,net.minecraft.world.entity.ai.util.HoverRandomPos,2,
C_141113_,net.minecraft.world.entity.ai.util.LandRandomPos,2,
C_782_,net.minecraft.world.entity.ai.util.RandomPos,2,
C_141114_,net.minecraft.world.entity.ai.util.package-info,2,
C_783_,net.minecraft.world.entity.ai.village.ReputationEventType,2,
C_783_$1,net.minecraft.world.entity.ai.village.ReputationEventType$1,2,
C_785_,net.minecraft.world.entity.ai.village.VillageSiege,2,
C_785_$C_786_,net.minecraft.world.entity.ai.village.VillageSiege$State,2,
C_141115_,net.minecraft.world.entity.ai.village.package-info,2,
C_773_,net.minecraft.advancements.critereon.EffectsChangedTrigger,2,
C_773_$C_774_,net.minecraft.advancements.critereon.EffectsChangedTrigger$TriggerInstance,2,
C_787_,net.minecraft.world.entity.ai.village.poi.PoiManager,2,
C_787_$C_788_,net.minecraft.world.entity.ai.village.poi.PoiManager$DistanceTracker,2,
C_787_$C_789_,net.minecraft.world.entity.ai.village.poi.PoiManager$Occupancy,2,
